#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:R_fragrantissima_align_trimal_final" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:R_fragrantissima_align_trimal_final" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:R_fragrantissima_align_trimal_final" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:R_fragrantissima_align_trimal_final" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.R_fragrantissima_align_trimal_final" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:R_fragrantissima_align_trimal_final" name="distribution" x="@BDBirthRate.t:R_fragrantissima_align_trimal_final">
#            <Uniform id="Uniform.5" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:R_fragrantissima_align_trimal_final" name="distribution" x="@BDDeathRate.t:R_fragrantissima_align_trimal_final">
#            <Uniform id="Uniform.6" name="distr"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:R_fragrantissima_align_trimal_final" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:R_fragrantissima_align_trimal_final" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.3" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:R_fragrantissima_align_trimal_final" name="distribution">
#            <parameter id="gammaShape.s:R_fragrantissima_align_trimal_final" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:R_fragrantissima_align_trimal_final" name="distribution">
#            <parameter id="kappa.s:R_fragrantissima_align_trimal_final" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="MeanRatePrior.c:R_fragrantissima_align_trimal_final" name="distribution">
#            <parameter id="ucldMean.c:R_fragrantissima_align_trimal_final" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.4" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:R_fragrantissima_align_trimal_final" name="distribution">
#            <parameter id="ucldStdev.c:R_fragrantissima_align_trimal_final" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="Root date.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:R_fragrantissima_align_trimal_final">
#            <taxonset id="Root date" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="R_amoenolens_AF418615" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="R_cf_foetens_DQ422023_UE180720037_Sweden" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="R_cf_fragrantissima_KF245517_MICH52693_RL_Shaffer_TN_USA" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="R_cf_laurocerasi_KF245497_WTUF39369_ID_USA" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="R_cf_laurocerasi_KF245502_OSC50010_WA_USA" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="R_foetens_AF418613_hue124_Fagus" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="R_foetens_FJ845427_SMI196_BC_Canada_Picea" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="R_foetens_KT934016_FH12277_Germany" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="R_fragrantissima_CRN211_DNA4639_ITS_Mt_Mitchell_NC_USA_Picea_Abies" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="R_fragrantissima_CRN240_DNA4630_ITS_Mt_Mitchell_NC_USA_Picea_Abies" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="R_fragrantissima_KJ530751_Italy_Quercus" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="R_fragrantissima_KJ834596_Italy_Quercus" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="R_grata_KF318051_14_NY_USA" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="R_grata_KJ834620_150_FL_USA_Quercus" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="R_grata_UDB000004_Denmark_Fagus" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="R_grata_UDB016090_Finland_mixed_forest" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="R_illota_DQ422024_UE260720023_Sweden" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="R_laurocerasi_AF418614_Germany_mixed_forest" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="R_laurocerasi_EU598184_BB2004244_GSMNP_TN_USA" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="R_laurocerasi_JF908651_1725_Italy" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="R_laurocerasi_KF245533_E00290481_Scotland" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="R_laurocerasi_KT933988_FH12178_Germany" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="R_laurocerasi_grata_KF245532_E00290534_Scotland" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="R_pectinatoides_KT933975_BPL276_GSMNP_TN_USA_Tsuga_Quercus_Pinus" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Russula_foetens____JX425383_HMAS194245_China_mixed_forest" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Russula_sp_KX441049_HMAS253194_China" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Uncultured_fungus_JQ396487_China_Monotropastrum_Sciaphilum" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.2" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="M" spec="beast.core.parameter.RealParameter">18.0</parameter>
#                <parameter estimate="false" id="RealParameter.9" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@R_fragrantissima_align_trimal_final" id="treeLikelihood.R_fragrantissima_align_trimal_final" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:R_fragrantissima_align_trimal_final">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:R_fragrantissima_align_trimal_final" shape="@gammaShape.s:R_fragrantissima_align_trimal_final" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:R_fragrantissima_align_trimal_final" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:R_fragrantissima_align_trimal_final" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:R_fragrantissima_align_trimal_final" kappa="@kappa.s:R_fragrantissima_align_trimal_final" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:R_fragrantissima_align_trimal_final" id="estimatedFreqs.s:R_fragrantissima_align_trimal_final" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@ucldMean.c:R_fragrantissima_align_trimal_final" id="RelaxedClock.c:R_fragrantissima_align_trimal_final" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:R_fragrantissima_align_trimal_final">
#                <LogNormal S="@ucldStdev.c:R_fragrantissima_align_trimal_final" id="LogNormalDistributionModel.c:R_fragrantissima_align_trimal_final" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.3" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="52" id="rateCategories.c:R_fragrantissima_align_trimal_final" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.R_fragrantissima_align_trimal_final	TreeHeight	kappa	mutationRate	gammaShape	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	BirthDeath	BDBirthRate	BDDeathRate	ucldMean	monophyletic(Root date)	logP(mrca(Root date))	mrca.age(Root date)	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
0	-4044.3840312302113	-3943.22107279879	-101.16295843142152	-3943.22107279879	3.541852265855881	2.0	1.0	1.0	0.1	0.9978745117402633	0.010462595879312538	0.10239831259498339	-0.17945284174165188	1.0	0.5	1.0	0	-92.02975442184425	3.541852265855881	0.25	0.25	0.25	0.25
1000	-2319.190147999517	-2210.9697716383616	-108.2203763611557	-2210.9697716383616	1.0618029201859227	3.438711705983277	1.0	1.0	0.8397173403202333	0.09802956404793044	0.01046885898667998	0.8668798815781118	8.371869160580149	1.6616741080505497	0.8097709117942694	0.15040832298652498	0	-104.19236602258596	1.0618029201859227	0.25	0.25	0.25	0.25
2000	-2113.315607368793	-2009.9850034459314	-103.33060392286143	-2009.9850034459314	0.9898050960611035	6.238975728258769	1.0	0.746450312752321	0.46429391974366996	0.06452356301731382	0.0010269621158056355	0.4635927604004685	13.288706596804714	1.3869735141331274	0.7914402408113356	0.074490470803105	0	-104.92991652385511	0.9898050960611035	0.25	0.25	0.25	0.25
3000	-1970.9190936190855	-1849.7178965013843	-121.20119711770127	-1849.7178965013843	2.540590787043303	11.009731141621511	1.0	0.746450312752321	0.43126288170048066	0.022357861027829093	8.841394076316482E-5	0.41689812211138555	-13.36761751403818	1.4864544746695485	0.5021280312209383	0.025544002825678144	0	-95.29146567736089	2.540590787043303	0.25	0.25	0.25	0.25
4000	-1970.2700244256	-1843.2992533640327	-126.9707710615674	-1843.2992533640327	2.828705121190744	11.009731141621511	1.0	0.746450312752321	0.1264346416850328	0.015173125861812025	3.819919874767682E-6	0.13145393001893574	-21.562575816884053	0.980658210528896	0.3582498922926115	0.015404980883351961	0	-94.22917722309768	2.828705121190744	0.25	0.25	0.25	0.25
5000	-1980.9402556978882	-1837.8731317256147	-143.06712397227352	-1837.8731317256147	8.353513173866968	11.009731141621511	1.0	0.746450312752321	0.21280033639732884	0.005641152331123464	1.263098980956284E-6	0.19163820691958355	-47.488946084923654	0.2776105830369686	0.37275385809086115	0.005673405865810377	0	-83.93331494541683	8.353513173866968	0.25	0.24717612058344104	0.25212883065417835	0.2506950487623806
6000	-1967.0867069344472	-1836.4408770327582	-130.645829901689	-1836.4408770327582	6.6984393968665605	11.009731141621511	1.0	0.536756449750284	0.1780643425917536	0.009293814864241315	2.959496087754502E-6	0.18628016291888003	-33.411821973915664	0.3713160076914827	0.798954116205284	0.009224971403873709	0	-85.97184217786392	6.6984393968665605	0.2386727731809301	0.24717612058344104	0.2612611721696605	0.2528899340659683
7000	-1968.24602854579	-1830.83557705383	-137.41045149195986	-1830.83557705383	8.577853279533311	11.009731141621511	1.0	0.536756449750284	0.23590374157045235	0.006842372383765835	3.891840298553097E-6	0.26139320598844573	-42.17658654373446	0.4466335566077119	0.39302641082406153	0.007677537261298292	0	-83.69074671253288	8.577853279533311	0.2386727731809301	0.2481438049528937	0.26029348780020783	0.2528899340659683
8000	-1991.374690514592	-1833.530580930138	-157.84410958445392	-1833.530580930138	30.64035166798991	11.009731141621511	1.0	0.41468415647573964	0.14981615063009973	0.0021303843118326703	1.0661991296701619E-7	0.14444776600726789	-74.29028976575216	0.0895499365358172	0.47003160766645236	0.002221841694790912	0	-72.56722156316441	30.64035166798991	0.2386727731809301	0.2481438049528937	0.26029348780020783	0.2528899340659683
9000	-2009.6049175337378	-1821.8842867926192	-187.72063074111867	-1821.8842867926192	99.03077399382278	11.009731141621511	1.0	0.318082294415116	0.3771275323454867	4.4562812954726023E-4	2.227458074180347E-8	0.29727683302800584	-112.57448684576444	0.038465982489050546	0.14270132398269852	4.855623361404369E-4	0	-63.23590615946326	99.03077399382278	0.2386727731809301	0.2481438049528937	0.26029348780020783	0.2528899340659683
10000	-2033.8727911003957	-1826.6477659276395	-207.2250251727561	-1826.6477659276395	317.2701896836372	11.009731141621511	1.0	0.318082294415116	0.3327549039891229	1.6750449598323952E-4	3.0364695830791006E-9	0.3202047558322771	-140.64321123940942	0.008252053363348312	0.3620764766420259	1.7191816745592905E-4	0	-54.84539691732468	317.2701896836372	0.2386727731809301	0.2481438049528937	0.26029348780020783	0.2528899340659683
11000	-2017.745129152775	-1819.3329243720298	-198.41220478074536	-1819.3329243720298	311.39700006564107	11.009731141621511	1.0	0.318082294415116	0.4151270469087259	2.089989292789289E-4	1.0997087033965371E-8	0.43074100034710533	-131.38506866548227	0.006679670255591286	0.6934296078459525	2.448568809913914E-4	0	-54.9731982112762	311.39700006564107	0.2386727731809301	0.2481438049528937	0.26029348780020783	0.2528899340659683
12000	-2015.050911791765	-1818.9205126164043	-196.13039917536065	-1818.9205126164043	339.94354654376724	10.874646973838715	1.0	0.2698795388947775	0.15688033702914353	2.07830604477645E-4	1.0542536282918085E-9	0.15028647054751995	-130.89702802432888	0.007874049550221356	0.801397828703907	2.0444315369773982E-4	0	-54.37521585538746	339.94354654376724	0.2386727731809301	0.2481438049528937	0.26029348780020783	0.2528899340659683
13000	-2028.5238354320268	-1819.6225172893496	-208.90131814267727	-1819.6225172893496	521.4202949803929	11.084371395977172	1.0	0.2698795388947775	0.12959268585034625	1.1499185187916408E-4	2.1024246015730945E-10	0.12265397891918713	-146.63707534428028	0.006308940412289698	0.7212576131854594	1.1733603996157115E-4	0	-51.52934795086266	521.4202949803929	0.2386727731809301	0.2481438049528937	0.26029348780020783	0.2528899340659683
14000	-2034.7916428013793	-1823.594333363785	-211.19730943759433	-1823.594333363785	575.80746673054	11.084371395977172	1.0	0.2698795388947775	0.08284925027640319	1.1224656330100362E-4	8.5785753199067E-11	0.08153702693898712	-149.90476244387764	0.0056586892098834446	0.8312228530952247	1.1275186257021623E-4	0	-50.88602003095673	575.80746673054	0.2386727731809301	0.2481438049528937	0.26029348780020783	0.2528899340659683
15000	-2029.359911055088	-1820.6283626685713	-208.73154838651686	-1820.6283626685713	474.13905079035493	10.692097992886483	1.0	0.230841735338253	0.25517652934424107	1.5001102621106093E-4	1.7748478360882127E-9	0.25579744700310925	-145.31132656561374	0.005767463541111485	0.6358109763597488	1.6327400721917693E-4	0	-52.15160422984956	474.13905079035493	0.2386727731809301	0.2481438049528937	0.26029348780020783	0.2528899340659683
16000	-2049.06205312802	-1824.130208563331	-224.93184456468896	-1824.130208563331	784.8179849168033	7.798740001684159	1.0	0.230841735338253	0.14203885528733756	6.200252650775663E-5	5.652614047484144E-11	0.11983065929992126	-165.8708849991487	0.00486820835938157	0.5334526271928509	6.192992787807792E-5	0	-48.91856825838472	784.8179849168033	0.2386727731809301	0.2481438049528937	0.26029348780020783	0.2528899340659683
17000	-2037.9635093594832	-1813.0045495466954	-224.95895981278775	-1813.0045495466954	925.4127516677256	8.272924367785462	1.0	0.13390975793305604	0.14870046967774836	6.443493787039158E-5	7.90247484136317E-11	0.13022009930702425	-166.87834433982238	0.0031680770840685586	0.6830174886980318	6.955637943592959E-5	0	-47.896655276319485	925.4127516677256	0.2386727731809301	0.23854263259700023	0.26029348780020783	0.2624911064218618
18000	-2057.52377777868	-1811.9925117320477	-245.5312660466326	-1811.9925117320477	1810.9866259382818	8.272924367785462	1.0	0.13390975793305604	0.3327126513041332	2.7734072197855132E-5	8.263005780847954E-11	0.3564125287307113	-190.58191543100597	0.0024777702008324954	0.3273751848051978	2.445270662369144E-5	0	-43.91277607439168	1810.9866259382818	0.2386727731809301	0.23854263259700023	0.26029348780020783	0.2624911064218618
19000	-2055.234410075222	-1817.2280904589395	-238.00631961628255	-1817.2280904589395	1555.2447030824412	8.272924367785462	1.0	0.1247607721427968	0.4817641178487209	3.3938773592425835E-5	1.884075266980678E-10	0.4826769105676902	-181.62733548617672	0.0011715188275415078	0.7726797306012266	2.8149349143680067E-5	0	-44.79084056362005	1555.2447030824412	0.2386727731809301	0.23854263259700023	0.26029348780020783	0.2624911064218618
20000	-2055.4185335428597	-1815.0489156125825	-240.36961793027731	-1815.0489156125825	2482.1556848800074	8.272924367785462	1.0	0.1247607721427968	0.06302909716267933	2.7521963994657523E-5	2.6980729318075217E-12	0.05946722272779661	-188.67266886730613	7.113664155101755E-4	0.8034596730925344	2.7149033135204E-5	0	-42.14164578572612	2482.1556848800074	0.2386727731809301	0.23854263259700023	0.26029348780020783	0.2624911064218618
21000	-2071.492439186885	-1813.0836453045347	-258.40879388235027	-1813.0836453045347	6229.360463178132	8.272924367785462	1.0	0.1247607721427968	0.03260335821969468	1.2463220012579297E-5	1.3584823746559316E-13	0.029737162449355023	-211.9006935296946	5.245740823586871E-4	0.6660954574024358	1.2371609176195084E-5	0	-37.33595347944233	6229.360463178132	0.2386727731809301	0.23854263259700023	0.26029348780020783	0.2624911064218618
22000	-2066.473324080938	-1809.8339391123452	-256.6393849685926	-1809.8339391123452	5547.781624024612	8.272924367785462	1.0	0.1247607721427968	0.062188113539125615	1.0720723866845551E-5	3.3875100494260027E-13	0.05343926314935598	-209.18114844202003	2.04887857429704E-4	0.873216049738798	1.0829092434954895E-5	0	-37.9113197220309	5547.781624024612	0.2386727731809301	0.23854263259700023	0.26029348780020783	0.2624911064218618
